country,Arrival_Regions,year,numArrivals
Vietnam,Other not classified,2013,528
Vietnam,Other not classified,2014,432
Vietnam,Other not classified,2015,507
South Korea,Africa,2010,27
South Korea,Africa,2011,30
South Korea,Africa,2012,32
South Korea,Africa,2013,34
South Korea,Africa,2014,35
South Korea,Africa,2015,36
South Korea,Africa,2016,48
South Korea,Africa,2017,40
South Korea,Africa,2018,43
South Korea,Africa,2019,50
South Korea,Americas,2010,814
South Korea,Americas,2011,827
South Korea,Americas,2012,876
South Korea,Americas,2013,916
South Korea,Americas,2014,974
South Korea,Americas,2015,974
South Korea,Americas,2016,"1,116"
South Korea,Americas,2017,"1,117"
South Korea,Americas,2018,"1,243"
South Korea,Americas,2019,"1,346"
South Korea,East Asia and the Pacific,2010,"6,769"
South Korea,East Asia and the Pacific,2011,"7,679"
South Korea,East Asia and the Pacific,2012,"8,913"
South Korea,East Asia and the Pacific,2013,"9,826"
South Korea,East Asia and the Pacific,2014,"11,682"
South Korea,East Asia and the Pacific,2015,"10,754"
South Korea,East Asia and the Pacific,2016,"14,389"
South Korea,East Asia and the Pacific,2017,"10,552"
South Korea,East Asia and the Pacific,2018,"12,362"
South Korea,East Asia and the Pacific,2019,"14,335"
South Korea,Europe,2010,709
South Korea,Europe,2011,753
South Korea,Europe,2012,807
South Korea,Europe,2013,864
South Korea,Europe,2014,961
South Korea,Europe,2015,936
South Korea,Europe,2016,"1,093"
South Korea,Europe,2017,"1,107"
South Korea,Europe,2018,"1,196"
South Korea,Europe,2019,"1,299"
South Korea,Middle East,2010,25
South Korea,Middle East,2011,29
South Korea,Middle East,2012,35
South Korea,Middle East,2013,40
South Korea,Middle East,2014,46
South Korea,Middle East,2015,42
South Korea,Middle East,2016,45
South Korea,Middle East,2017,46
South Korea,Middle East,2018,49
South Korea,Middle East,2019,56
South Korea,South Asia,2010,135
South Korea,South Asia,2011,148
South Korea,South Asia,2012,147
South Korea,South Asia,2013,188
South Korea,South Asia,2014,211
South Korea,South Asia,2015,219
South Korea,South Asia,2016,274
South Korea,South Asia,2017,203
South Korea,South Asia,2018,202
South Korea,South Asia,2019,226
South Korea,Other not classified,2010,320
South Korea,Other not classified,2011,329
South Korea,Other not classified,2012,330
South Korea,Other not classified,2013,310
South Korea,Other not classified,2014,293
South Korea,Other not classified,2015,271
South Korea,Other not classified,2016,277
South Korea,Other not classified,2017,270
South Korea,Other not classified,2018,252
South Korea,Other not classified,2019,193
